,Area,Year,Item,Element Code,Unit,value
513777,South-eastern Asia,2001-01-01,"Peas, dry",5312,ha,37200.0
513780,South-eastern Asia,2001-01-01,"Peas, green",5312,ha,10422.0
513783,South-eastern Asia,2001-01-01,"Pepper (Piper spp.), raw",5312,ha,155448.0
513787,South-eastern Asia,2001-01-01,"Pigeon peas, dry",5312,ha,483962.0
513790,South-eastern Asia,2001-01-01,Pineapples,5312,ha,196091.0
513793,South-eastern Asia,2001-01-01,Plantains and cooking bananas,5312,ha,52607.0
513796,South-eastern Asia,2001-01-01,Pomelos and grapefruits,5312,ha,45198.0
513799,South-eastern Asia,2001-01-01,Potatoes,5312,ha,131534.0
513803,South-eastern Asia,2001-01-01,"Pumpkins, squash and gourds",5312,ha,40391.0
513806,South-eastern Asia,2001-01-01,"Ramie, raw or retted",5312,ha,550.0
513823,South-eastern Asia,2001-01-01,Rice,5312,ha,43031711.0
513826,South-eastern Asia,2001-01-01,"Seed cotton, unginned",5312,ha,263132.0
513829,South-eastern Asia,2001-01-01,Sesame seed,5312,ha,1282077.0
513838,South-eastern Asia,2001-01-01,"Sisal, raw",5312,ha,403.0
513841,South-eastern Asia,2001-01-01,Sorghum,5312,ha,313490.0
513845,South-eastern Asia,2001-01-01,Soya beans,5312,ha,1146877.0
513848,South-eastern Asia,2001-01-01,Spinach,5312,ha,33585.0
513851,South-eastern Asia,2001-01-01,Strawberries,5312,ha,78.0
513854,South-eastern Asia,2001-01-01,String beans,5312,ha,7559.0
513857,South-eastern Asia,2001-01-01,Sugar cane,5312,ha,2120732.0
513860,South-eastern Asia,2001-01-01,Sunflower seed,5312,ha,530928.0
513864,South-eastern Asia,2001-01-01,Sweet potatoes,5312,ha,587904.0
513869,South-eastern Asia,2001-01-01,"Tangerines, mandarins, clementines",5312,ha,61106.0
513872,South-eastern Asia,2001-01-01,Taro,5312,ha,23572.0
513875,South-eastern Asia,2001-01-01,Tea leaves,5312,ha,269054.0
513878,South-eastern Asia,2001-01-01,Tomatoes,5312,ha,70771.0
513882,South-eastern Asia,2001-01-01,Unmanufactured tobacco,5312,ha,417177.0
513885,South-eastern Asia,2001-01-01,"Vanilla, raw",5312,ha,8539.0
513888,South-eastern Asia,2001-01-01,Watermelons,5312,ha,79058.0
513891,South-eastern Asia,2001-01-01,Wheat,5312,ha,80315.0
513895,South-eastern Asia,2001-01-01,Yams,5312,ha,5015.0
513899,South-eastern Asia,2002-01-01,"Abaca, manila hemp, raw",5312,ha,122457.0
513902,South-eastern Asia,2002-01-01,"Agave fibres, raw, n.e.c.",5312,ha,3970.0
513905,South-eastern Asia,2002-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,4383.0
513908,South-eastern Asia,2002-01-01,Areca nuts,5312,ha,159600.0
513911,South-eastern Asia,2002-01-01,Asparagus,5312,ha,19146.0
513915,South-eastern Asia,2002-01-01,Avocados,5312,ha,21169.0
513918,South-eastern Asia,2002-01-01,Bananas,5312,ha,773844.0
513921,South-eastern Asia,2002-01-01,Barley,5312,ha,7000.0
513924,South-eastern Asia,2002-01-01,"Beans, dry",5312,ha,2900537.0
513929,South-eastern Asia,2002-01-01,"Broad beans and horse beans, green",5312,ha,356.0
513936,South-eastern Asia,2002-01-01,Cabbages,5312,ha,149588.0
513939,South-eastern Asia,2002-01-01,Canary seed,5312,ha,35000.0
513942,South-eastern Asia,2002-01-01,Carrots and turnips,5312,ha,24380.0
513945,South-eastern Asia,2002-01-01,"Cashew nuts, in shell",5312,ha,808040.0
513948,South-eastern Asia,2002-01-01,"Cassava, fresh",5312,ha,2863620.0
513951,South-eastern Asia,2002-01-01,Castor oil seeds,5312,ha,37580.0
513958,South-eastern Asia,2002-01-01,Cauliflowers and broccoli,5312,ha,11909.0
513961,South-eastern Asia,2002-01-01,Cereals n.e.c.,5312,ha,62000.0
513965,South-eastern Asia,2002-01-01,"Chick peas, dry",5312,ha,191821.0
513969,South-eastern Asia,2002-01-01,Chicory roots,5312,ha,210.0
513972,South-eastern Asia,2002-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,249544.0
513975,South-eastern Asia,2002-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,165746.0
513978,South-eastern Asia,2002-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,88125.0
513981,South-eastern Asia,2002-01-01,"Cloves (whole stems), raw",5312,ha,370791.0
513984,South-eastern Asia,2002-01-01,Cocoa beans,5312,ha,839115.0
513988,South-eastern Asia,2002-01-01,"Coconuts, in shell",5312,ha,6487072.0
513991,South-eastern Asia,2002-01-01,"Coffee, green",5312,ha,2199556.0
513995,South-eastern Asia,2002-01-01,"Corn, all",5312,ha,8060681.0
514001,South-eastern Asia,2002-01-01,"Cow peas, dry",5312,ha,128584.0
514005,South-eastern Asia,2002-01-01,Cucumbers and gherkins,5312,ha,73307.0
514019,South-eastern Asia,2002-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,88897.0
514024,South-eastern Asia,2002-01-01,"Fibre Crops, Fibre Equivalent",5312,ha,679243.0
514028,South-eastern Asia,2002-01-01,"Ginger, raw",5312,ha,24721.0
514034,South-eastern Asia,2002-01-01,Grapes,5312,ha,4948.0
514037,South-eastern Asia,2002-01-01,Green garlic,5312,ha,56627.0
514041,South-eastern Asia,2002-01-01,"Groundnuts, excluding shelled",5312,ha,1598767.0
514048,South-eastern Asia,2002-01-01,"Jute, raw or retted",5312,ha,63034.0
514052,South-eastern Asia,2002-01-01,Kapok fruit,5312,ha,208080.0
514056,South-eastern Asia,2002-01-01,Lemons and limes,5312,ha,37822.0
514059,South-eastern Asia,2002-01-01,"Lentils, dry",5312,ha,2023.0
514062,South-eastern Asia,2002-01-01,Lettuce and chicory,5312,ha,4575.0
514065,South-eastern Asia,2002-01-01,"Mangoes, guavas and mangosteens",5312,ha,620551.0
514069,South-eastern Asia,2002-01-01,Millet,5312,ha,233879.0
514075,South-eastern Asia,2002-01-01,Mustard seed,5312,ha,59489.0
514079,South-eastern Asia,2002-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,65164.0
514085,South-eastern Asia,2002-01-01,Oil palm fruit,5312,ha,6756627.0
514088,South-eastern Asia,2002-01-01,Okra,5312,ha,4654.0
514091,South-eastern Asia,2002-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,222084.0
514094,South-eastern Asia,2002-01-01,"Onions and shallots, green",5312,ha,16081.0
514097,South-eastern Asia,2002-01-01,Oranges,5312,ha,158629.0
514102,South-eastern Asia,2002-01-01,Papayas,5312,ha,46052.0
514105,South-eastern Asia,2002-01-01,"Peas, dry",5312,ha,42000.0
514108,South-eastern Asia,2002-01-01,"Peas, green",5312,ha,9836.0
514111,South-eastern Asia,2002-01-01,"Pepper (Piper spp.), raw",5312,ha,173481.0
514115,South-eastern Asia,2002-01-01,"Pigeon peas, dry",5312,ha,513928.0
514118,South-eastern Asia,2002-01-01,Pineapples,5312,ha,190567.0
514121,South-eastern Asia,2002-01-01,Plantains and cooking bananas,5312,ha,55442.0
514124,South-eastern Asia,2002-01-01,Pomelos and grapefruits,5312,ha,59504.0
514127,South-eastern Asia,2002-01-01,Potatoes,5312,ha,137760.0
514131,South-eastern Asia,2002-01-01,"Pumpkins, squash and gourds",5312,ha,43560.0
514134,South-eastern Asia,2002-01-01,"Ramie, raw or retted",5312,ha,748.0
514151,South-eastern Asia,2002-01-01,Rice,5312,ha,42548714.0
514154,South-eastern Asia,2002-01-01,"Seed cotton, unginned",5312,ha,245931.0
514157,South-eastern Asia,2002-01-01,Sesame seed,5312,ha,1387247.0
514166,South-eastern Asia,2002-01-01,"Sisal, raw",5312,ha,409.0
514169,South-eastern Asia,2002-01-01,Sorghum,5312,ha,303888.0
514173,South-eastern Asia,2002-01-01,Soya beans,5312,ha,1028172.0
514176,South-eastern Asia,2002-01-01,Spinach,5312,ha,35159.0
514179,South-eastern Asia,2002-01-01,Strawberries,5312,ha,78.0
514182,South-eastern Asia,2002-01-01,String beans,5312,ha,7733.0
514185,South-eastern Asia,2002-01-01,Sugar cane,5312,ha,2221462.0
514188,South-eastern Asia,2002-01-01,Sunflower seed,5312,ha,523907.0
514192,South-eastern Asia,2002-01-01,Sweet potatoes,5312,ha,578695.0
514197,South-eastern Asia,2002-01-01,"Tangerines, mandarins, clementines",5312,ha,62430.0
514200,South-eastern Asia,2002-01-01,Taro,5312,ha,24073.0
514203,South-eastern Asia,2002-01-01,Tea leaves,5312,ha,276170.0
514206,South-eastern Asia,2002-01-01,Tomatoes,5312,ha,74731.0
514210,South-eastern Asia,2002-01-01,Unmanufactured tobacco,5312,ha,405155.0
514213,South-eastern Asia,2002-01-01,"Vanilla, raw",5312,ha,8903.0
514216,South-eastern Asia,2002-01-01,Watermelons,5312,ha,94655.0
514219,South-eastern Asia,2002-01-01,Wheat,5312,ha,84528.0
514223,South-eastern Asia,2002-01-01,Yams,5312,ha,5404.0
514227,South-eastern Asia,2003-01-01,"Abaca, manila hemp, raw",5312,ha,121997.0
514230,South-eastern Asia,2003-01-01,"Agave fibres, raw, n.e.c.",5312,ha,3981.0
514233,South-eastern Asia,2003-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,4400.0
514236,South-eastern Asia,2003-01-01,Areca nuts,5312,ha,174089.0
514239,South-eastern Asia,2003-01-01,Asparagus,5312,ha,18717.0
514243,South-eastern Asia,2003-01-01,Avocados,5312,ha,22776.0
514246,South-eastern Asia,2003-01-01,Bananas,5312,ha,799210.0
514249,South-eastern Asia,2003-01-01,Barley,5312,ha,11500.0
514252,South-eastern Asia,2003-01-01,"Beans, dry",5312,ha,2892458.0
514257,South-eastern Asia,2003-01-01,"Broad beans and horse beans, green",5312,ha,376.0
514264,South-eastern Asia,2003-01-01,Cabbages,5312,ha,148601.0
514267,South-eastern Asia,2003-01-01,Canary seed,5312,ha,75000.0
514270,South-eastern Asia,2003-01-01,Carrots and turnips,5312,ha,25761.0
514273,South-eastern Asia,2003-01-01,"Cashew nuts, in shell",5312,ha,818422.0
514276,South-eastern Asia,2003-01-01,"Cassava, fresh",5312,ha,2900280.0
514279,South-eastern Asia,2003-01-01,Castor oil seeds,5312,ha,45122.0
514286,South-eastern Asia,2003-01-01,Cauliflowers and broccoli,5312,ha,10893.0
514289,South-eastern Asia,2003-01-01,Cereals n.e.c.,5312,ha,57000.0
514293,South-eastern Asia,2003-01-01,"Chick peas, dry",5312,ha,207199.0
514297,South-eastern Asia,2003-01-01,Chicory roots,5312,ha,217.0
514300,South-eastern Asia,2003-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,245637.0
514303,South-eastern Asia,2003-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,191690.0
514306,South-eastern Asia,2003-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,90135.0
514309,South-eastern Asia,2003-01-01,"Cloves (whole stems), raw",5312,ha,420866.0
514312,South-eastern Asia,2003-01-01,Cocoa beans,5312,ha,1019300.0
514316,South-eastern Asia,2003-01-01,"Coconuts, in shell",5312,ha,6542978.0
514319,South-eastern Asia,2003-01-01,"Coffee, green",5312,ha,2189733.0
514323,South-eastern Asia,2003-01-01,"Corn, all",5312,ha,8397488.0
514329,South-eastern Asia,2003-01-01,"Cow peas, dry",5312,ha,147648.0
514333,South-eastern Asia,2003-01-01,Cucumbers and gherkins,5312,ha,77298.0
514347,South-eastern Asia,2003-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,87825.0
514352,South-eastern Asia,2003-01-01,"Fibre Crops, Fibre Equivalent",5312,ha,680016.0
514356,South-eastern Asia,2003-01-01,"Ginger, raw",5312,ha,20441.0
514362,South-eastern Asia,2003-01-01,Grapes,5312,ha,5889.0
514365,South-eastern Asia,2003-01-01,Green garlic,5312,ha,54016.0
514369,South-eastern Asia,2003-01-01,"Groundnuts, excluding shelled",5312,ha,1686729.0
514376,South-eastern Asia,2003-01-01,"Jute, raw or retted",5312,ha,52541.0
514380,South-eastern Asia,2003-01-01,Kapok fruit,5312,ha,223100.0
514384,South-eastern Asia,2003-01-01,Lemons and limes,5312,ha,32956.0
514387,South-eastern Asia,2003-01-01,"Lentils, dry",5312,ha,2428.0
514390,South-eastern Asia,2003-01-01,Lettuce and chicory,5312,ha,3591.0
514393,South-eastern Asia,2003-01-01,"Mangoes, guavas and mangosteens",5312,ha,649100.0
514397,South-eastern Asia,2003-01-01,Millet,5312,ha,232976.0
514403,South-eastern Asia,2003-01-01,Mustard seed,5312,ha,64345.0
514407,South-eastern Asia,2003-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,58286.0
514413,South-eastern Asia,2003-01-01,Oil palm fruit,5312,ha,7164155.0
514416,South-eastern Asia,2003-01-01,Okra,5312,ha,4681.0
514419,South-eastern Asia,2003-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,233772.0
514422,South-eastern Asia,2003-01-01,"Onions and shallots, green",5312,ha,16357.0
514425,South-eastern Asia,2003-01-01,Oranges,5312,ha,145424.0
514430,South-eastern Asia,2003-01-01,Papayas,5312,ha,44652.0
514433,South-eastern Asia,2003-01-01,"Peas, dry",5312,ha,41300.0
514436,South-eastern Asia,2003-01-01,"Peas, green",5312,ha,9441.0
514439,South-eastern Asia,2003-01-01,"Pepper (Piper spp.), raw",5312,ha,194828.0
514443,South-eastern Asia,2003-01-01,"Pigeon peas, dry",5312,ha,524859.0
514446,South-eastern Asia,2003-01-01,Pineapples,5312,ha,185428.0
514449,South-eastern Asia,2003-01-01,Plantains and cooking bananas,5312,ha,59084.0
514452,South-eastern Asia,2003-01-01,Pomelos and grapefruits,5312,ha,49745.0
514455,South-eastern Asia,2003-01-01,Potatoes,5312,ha,147517.0
514459,South-eastern Asia,2003-01-01,"Pumpkins, squash and gourds",5312,ha,50683.0
514462,South-eastern Asia,2003-01-01,"Ramie, raw or retted",5312,ha,867.0
514479,South-eastern Asia,2003-01-01,Rice,5312,ha,43341834.0
514482,South-eastern Asia,2003-01-01,"Seed cotton, unginned",5312,ha,238199.0
514485,South-eastern Asia,2003-01-01,Sesame seed,5312,ha,1463719.0
514494,South-eastern Asia,2003-01-01,"Sisal, raw",5312,ha,410.0
514497,South-eastern Asia,2003-01-01,Sorghum,5312,ha,282363.0
514501,South-eastern Asia,2003-01-01,Soya beans,5312,ha,1039847.0
514504,South-eastern Asia,2003-01-01,Spinach,5312,ha,36399.0
514507,South-eastern Asia,2003-01-01,Strawberries,5312,ha,54.0
514510,South-eastern Asia,2003-01-01,String beans,5312,ha,15213.0
514513,South-eastern Asia,2003-01-01,Sugar cane,5312,ha,2349054.0
514516,South-eastern Asia,2003-01-01,Sunflower seed,5312,ha,554893.0
514520,South-eastern Asia,2003-01-01,Sweet potatoes,5312,ha,584894.0
514525,South-eastern Asia,2003-01-01,"Tangerines, mandarins, clementines",5312,ha,64420.0
514528,South-eastern Asia,2003-01-01,Taro,5312,ha,24202.0
514531,South-eastern Asia,2003-01-01,Tea leaves,5312,ha,288704.0
514534,South-eastern Asia,2003-01-01,Tomatoes,5312,ha,73788.0
514538,South-eastern Asia,2003-01-01,Unmanufactured tobacco,5312,ha,405195.0
514541,South-eastern Asia,2003-01-01,"Vanilla, raw",5312,ha,9216.0
514544,South-eastern Asia,2003-01-01,Watermelons,5312,ha,145209.0
514547,South-eastern Asia,2003-01-01,Wheat,5312,ha,96296.0
514551,South-eastern Asia,2003-01-01,Yams,5312,ha,5707.0
514555,South-eastern Asia,2004-01-01,"Abaca, manila hemp, raw",5312,ha,127981.0
514558,South-eastern Asia,2004-01-01,"Agave fibres, raw, n.e.c.",5312,ha,3984.0
514561,South-eastern Asia,2004-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,4643.0
514564,South-eastern Asia,2004-01-01,Areca nuts,5312,ha,190478.0
514567,South-eastern Asia,2004-01-01,Asparagus,5312,ha,21700.0
514571,South-eastern Asia,2004-01-01,Avocados,5312,ha,21058.0
514574,South-eastern Asia,2004-01-01,Bananas,5312,ha,798078.0
514577,South-eastern Asia,2004-01-01,Barley,5312,ha,12000.0
514580,South-eastern Asia,2004-01-01,"Beans, dry",5312,ha,2850923.0
514585,South-eastern Asia,2004-01-01,"Broad beans and horse beans, green",5312,ha,403.0
514592,South-eastern Asia,2004-01-01,Cabbages,5312,ha,151421.0
514595,South-eastern Asia,2004-01-01,Canary seed,5312,ha,84944.0
514598,South-eastern Asia,2004-01-01,Carrots and turnips,5312,ha,28553.0
514601,South-eastern Asia,2004-01-01,"Cashew nuts, in shell",5312,ha,832565.0
514604,South-eastern Asia,2004-01-01,"Cassava, fresh",5312,ha,2969625.0
514607,South-eastern Asia,2004-01-01,Castor oil seeds,5312,ha,40638.0
514614,South-eastern Asia,2004-01-01,Cauliflowers and broccoli,5312,ha,13209.0
514617,South-eastern Asia,2004-01-01,Cereals n.e.c.,5312,ha,59000.0
514621,South-eastern Asia,2004-01-01,"Chick peas, dry",5312,ha,204366.0
514625,South-eastern Asia,2004-01-01,Chicory roots,5312,ha,252.0
514628,South-eastern Asia,2004-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,263899.0
514631,South-eastern Asia,2004-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,210511.0
514634,South-eastern Asia,2004-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,108135.0
514637,South-eastern Asia,2004-01-01,"Cloves (whole stems), raw",5312,ha,390874.0
514640,South-eastern Asia,2004-01-01,Cocoa beans,5312,ha,1145725.0
514644,South-eastern Asia,2004-01-01,"Coconuts, in shell",5312,ha,6593755.0
514647,South-eastern Asia,2004-01-01,"Coffee, green",5312,ha,2113215.0
514651,South-eastern Asia,2004-01-01,"Corn, all",5312,ha,8636004.0
514657,South-eastern Asia,2004-01-01,"Cow peas, dry",5312,ha,148858.0
514661,South-eastern Asia,2004-01-01,Cucumbers and gherkins,5312,ha,76924.0
514675,South-eastern Asia,2004-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,91357.0
514680,South-eastern Asia,2004-01-01,"Fibre Crops, Fibre Equivalent",5312,ha,642496.0
514684,South-eastern Asia,2004-01-01,"Ginger, raw",5312,ha,17550.0
514690,South-eastern Asia,2004-01-01,Grapes,5312,ha,5070.0
514693,South-eastern Asia,2004-01-01,Green garlic,5312,ha,50021.0
514697,South-eastern Asia,2004-01-01,"Groundnuts, excluding shelled",5312,ha,1773375.0
514704,South-eastern Asia,2004-01-01,"Jute, raw or retted",5312,ha,38553.0
514708,South-eastern Asia,2004-01-01,Kapok fruit,5312,ha,168000.0
514712,South-eastern Asia,2004-01-01,Lemons and limes,5312,ha,22568.0
514715,South-eastern Asia,2004-01-01,"Lentils, dry",5312,ha,2428.0
514718,South-eastern Asia,2004-01-01,Lettuce and chicory,5312,ha,4340.0
514721,South-eastern Asia,2004-01-01,"Mangoes, guavas and mangosteens",5312,ha,699791.0
514725,South-eastern Asia,2004-01-01,Millet,5312,ha,230857.0
514731,South-eastern Asia,2004-01-01,Mustard seed,5312,ha,67178.0
514735,South-eastern Asia,2004-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,40583.0
514741,South-eastern Asia,2004-01-01,Oil palm fruit,5312,ha,7540166.0
514744,South-eastern Asia,2004-01-01,Okra,5312,ha,4849.0
514747,South-eastern Asia,2004-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,239497.0
514750,South-eastern Asia,2004-01-01,"Onions and shallots, green",5312,ha,17839.0
514753,South-eastern Asia,2004-01-01,Oranges,5312,ha,168432.0
514758,South-eastern Asia,2004-01-01,Papayas,5312,ha,42656.0
514761,South-eastern Asia,2004-01-01,"Peas, dry",5312,ha,46938.0
514764,South-eastern Asia,2004-01-01,"Peas, green",5312,ha,2898.0
514767,South-eastern Asia,2004-01-01,"Pepper (Piper spp.), raw",5312,ha,189668.0
514771,South-eastern Asia,2004-01-01,"Pigeon peas, dry",5312,ha,553192.0
514774,South-eastern Asia,2004-01-01,Pineapples,5312,ha,199138.0
514777,South-eastern Asia,2004-01-01,Plantains and cooking bananas,5312,ha,59084.0
514780,South-eastern Asia,2004-01-01,Pomelos and grapefruits,5312,ha,48171.0
514783,South-eastern Asia,2004-01-01,Potatoes,5312,ha,149405.0
514787,South-eastern Asia,2004-01-01,"Pumpkins, squash and gourds",5312,ha,59493.0
514790,South-eastern Asia,2004-01-01,"Ramie, raw or retted",5312,ha,895.0
514807,South-eastern Asia,2004-01-01,Rice,5312,ha,43879242.0
514810,South-eastern Asia,2004-01-01,"Seed cotton, unginned",5312,ha,260192.0
514813,South-eastern Asia,2004-01-01,Sesame seed,5312,ha,1515950.0
514822,South-eastern Asia,2004-01-01,"Sisal, raw",5312,ha,415.0
514825,South-eastern Asia,2004-01-01,Sorghum,5312,ha,265474.0
514829,South-eastern Asia,2004-01-01,Soya beans,5312,ha,1131758.0
514832,South-eastern Asia,2004-01-01,Spinach,5312,ha,38288.0
514835,South-eastern Asia,2004-01-01,Strawberries,5312,ha,54.0
514838,South-eastern Asia,2004-01-01,String beans,5312,ha,15257.0
514841,South-eastern Asia,2004-01-01,Sugar cane,5312,ha,2306803.0
514844,South-eastern Asia,2004-01-01,Sunflower seed,5312,ha,533657.0
514848,South-eastern Asia,2004-01-01,Sweet potatoes,5312,ha,545912.0
514853,South-eastern Asia,2004-01-01,"Tangerines, mandarins, clementines",5312,ha,66467.0
514856,South-eastern Asia,2004-01-01,Taro,5312,ha,24581.0
514859,South-eastern Asia,2004-01-01,Tea leaves,5312,ha,300441.0
514862,South-eastern Asia,2004-01-01,Tomatoes,5312,ha,79675.0
514866,South-eastern Asia,2004-01-01,Unmanufactured tobacco,5312,ha,327023.0
