,decade,Area,Item,value
6611,1990-01-01,Northern Europe,Mixed grain,206769.8
6612,1990-01-01,Northern Europe,Molasses,732317.832
6613,1990-01-01,Northern Europe,Mushrooms and truffles,178012.01499999998
6614,1990-01-01,Northern Europe,Mustard seed,479.5
6615,1990-01-01,Northern Europe,Natural honey,11895.501
6616,1990-01-01,Northern Europe,Oats,3781853.4
6617,1990-01-01,Northern Europe,Oil of linseed,34755.686
6618,1990-01-01,Northern Europe,Oil of maize,13362.0
6619,1990-01-01,Northern Europe,Oil of palm kernel,2137.34
6620,1990-01-01,Northern Europe,Oil of sesame seed,723.489
6621,1990-01-01,Northern Europe,"Onions and shallots, dry (excluding dehydrated)",410616.498
6622,1990-01-01,Northern Europe,"Onions and shallots, green",44165.4
6623,1990-01-01,Northern Europe,Pears,55633.7
6624,1990-01-01,Northern Europe,"Peas, dry",761877.8559999999
6625,1990-01-01,Northern Europe,"Peas, green",562894.4820000001
6626,1990-01-01,Northern Europe,Plums and sloes,27072.388
6627,1990-01-01,Northern Europe,Poppy seed,114.16666666666667
6628,1990-01-01,Northern Europe,Potatoes,13803435.791
6629,1990-01-01,Northern Europe,"Pumpkins, squash and gourds",2085.6666666666665
6630,1990-01-01,Northern Europe,Quinces,370.3333333333333
6631,1990-01-01,Northern Europe,Rape or colza seed,2189378.6
6632,1990-01-01,Northern Europe,"Rapeseed or canola oil, crude",842234.408
6633,1990-01-01,Northern Europe,Raspberries,17928.5
6634,1990-01-01,Northern Europe,Rye,1156548.72
6635,1990-01-01,Northern Europe,"Safflower-seed oil, crude",62.335
6636,1990-01-01,Northern Europe,Sour cherries,3042.1111111111113
6637,1990-01-01,Northern Europe,Soya bean oil,190753.782
6638,1990-01-01,Northern Europe,Soya beans,0.0
6639,1990-01-01,Northern Europe,Spinach,2752.718
6640,1990-01-01,Northern Europe,Strawberries,95825.331
6641,1990-01-01,Northern Europe,Sugar beet,18762976.7
6642,1990-01-01,Northern Europe,"Sunflower-seed oil, crude",62235.562
6643,1990-01-01,Northern Europe,Tallow,286018.564
6644,1990-01-01,Northern Europe,Tomatoes,226950.957
6645,1990-01-01,Northern Europe,Triticale,335245.4
6646,1990-01-01,Northern Europe,Unmanufactured tobacco,0.0
6647,1990-01-01,Northern Europe,Vetches,46024.31
6648,1990-01-01,Northern Europe,Wheat,22836012.6
6649,1990-01-01,Northern Europe,"Whey, condensed",14044.0
6650,1990-01-01,Northern Europe,"Whey, dry",121022.509
6651,1990-01-01,Northern Europe,Wine,6910.7
6652,1990-01-01,Polynesia,Avocados,1067.367
6653,1990-01-01,Polynesia,Bananas,15535.3
6654,1990-01-01,Polynesia,Cabbages,853.0
6655,1990-01-01,Polynesia,Carrots and turnips,441.3
6656,1990-01-01,Polynesia,"Cassava, fresh",38012.937
6657,1990-01-01,Polynesia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",164.176
6658,1990-01-01,Polynesia,Cocoa beans,484.628
6659,1990-01-01,Polynesia,Coconut oil,14983.575
6660,1990-01-01,Polynesia,"Coconuts, in shell",273636.247
6661,1990-01-01,Polynesia,"Coffee, green",46.239
6662,1990-01-01,Polynesia,"Corn, all",22.153
6663,1990-01-01,Polynesia,Cucumbers and gherkins,605.8
6664,1990-01-01,Polynesia,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",12940.741
6665,1990-01-01,Polynesia,"Fibre Crops, Fibre Equivalent",583.3055555555555
6666,1990-01-01,Polynesia,Groundnut oil,244.8
6667,1990-01-01,Polynesia,"Groundnuts, excluding shelled",937.585
6668,1990-01-01,Polynesia,Lemons and limes,2767.6
6669,1990-01-01,Polynesia,Lettuce and chicory,580.3
6670,1990-01-01,Polynesia,"Mangoes, guavas and mangosteens",5873.882
6671,1990-01-01,Polynesia,Natural honey,446.067
6672,1990-01-01,Polynesia,"Onions and shallots, green",21.6
6673,1990-01-01,Polynesia,Oranges,1152.858
6674,1990-01-01,Polynesia,Papayas,5840.4
6675,1990-01-01,Polynesia,"Pepper (Piper spp.), raw",5.755
6676,1990-01-01,Polynesia,Pineapples,8150.758
6677,1990-01-01,Polynesia,Plantains and cooking bananas,4493.55
6678,1990-01-01,Polynesia,Pomelos and grapefruits,395.307
6679,1990-01-01,Polynesia,Potatoes,903.598
6680,1990-01-01,Polynesia,"Pumpkins, squash and gourds",15125.958999999999
6681,1990-01-01,Polynesia,String beans,136.614
6682,1990-01-01,Polynesia,Sugar cane,2842.4
6683,1990-01-01,Polynesia,Sweet potatoes,6538.678
6684,1990-01-01,Polynesia,"Tangerines, mandarins, clementines",31.2
6685,1990-01-01,Polynesia,Taro,23401.487
6686,1990-01-01,Polynesia,Tomatoes,1492.975
6687,1990-01-01,Polynesia,Unmanufactured tobacco,138.18800000000002
6688,1990-01-01,Polynesia,"Vanilla, raw",143.253
6689,1990-01-01,Polynesia,Watermelons,2166.08
6690,1990-01-01,Polynesia,Yams,9246.779
6691,1990-01-01,South America,"Abaca, manila hemp, raw",20129.4
6692,1990-01-01,South America,"Agave fibres, raw, n.e.c.",28723.102000000003
6693,1990-01-01,South America,"Almonds, in shell",4427.941000000001
6694,1990-01-01,South America,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2621.193
6695,1990-01-01,South America,Apples,2856706.957
6696,1990-01-01,South America,Apricots,46462.975
6697,1990-01-01,South America,Artichokes,96311.22
6698,1990-01-01,South America,Asparagus,135430.481
6699,1990-01-01,South America,Avocados,414696.35
6700,1990-01-01,South America,Bananas,13560930.2
6701,1990-01-01,South America,Barley,1261710.6
6702,1990-01-01,South America,"Beans, dry",3306720.526
6703,1990-01-01,South America,Blueberries,182.0
6704,1990-01-01,South America,"Brazil nuts, in shell",52100.3
6705,1990-01-01,South America,"Broad beans and horse beans, dry",85807.397
6706,1990-01-01,South America,"Broad beans and horse beans, green",124369.2
6707,1990-01-01,South America,Buckwheat,48431.123
6708,1990-01-01,South America,Cabbages,288302.824
6709,1990-01-01,South America,Canary seed,32563.4
6710,1990-01-01,South America,Carrots and turnips,781240.925
6711,1990-01-01,South America,"Cashew nuts, in shell",140181.838
6712,1990-01-01,South America,Cashewapple,1565000.0
6713,1990-01-01,South America,"Cassava, fresh",28297220.925
6714,1990-01-01,South America,Castor oil seeds,91746.8
6715,1990-01-01,South America,Cauliflowers and broccoli,57484.789000000004
6716,1990-01-01,South America,Cereals n.e.c.,17926.860999999997
6717,1990-01-01,South America,Cherries,25719.338
6718,1990-01-01,South America,"Chestnuts, in shell",30192.6
6719,1990-01-01,South America,"Chick peas, dry",18153.069
6720,1990-01-01,South America,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",18586.563000000002
6721,1990-01-01,South America,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",278735.254
6722,1990-01-01,South America,Cocoa beans,466083.574
6723,1990-01-01,South America,Coconut oil,17440.943
6724,1990-01-01,South America,"Coconuts, in shell",1711641.35
6725,1990-01-01,South America,"Coffee, green",2504030.9
6726,1990-01-01,South America,"Corn, all",47428899.684
6727,1990-01-01,South America,"Cotton lint, ginned",1055885.8
6728,1990-01-01,South America,Cotton seed,1879764.3
6729,1990-01-01,South America,Cottonseed oil,257776.84
6730,1990-01-01,South America,Cucumbers and gherkins,64983.904
6731,1990-01-01,South America,Currants,136.39777777777778
6732,1990-01-01,South America,Dates,270.0
6733,1990-01-01,South America,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",440791.218
6734,1990-01-01,South America,"Fibre Crops, Fibre Equivalent",2430712.196666667
6735,1990-01-01,South America,Figs,26214.038
6736,1990-01-01,South America,"Flax, processed but not spun",3648.9120000000003
6737,1990-01-01,South America,"Ginger, raw",490.4166666666667
6738,1990-01-01,South America,Grapes,4762339.651
6739,1990-01-01,South America,Green garlic,232468.83399999997
6740,1990-01-01,South America,Groundnut oil,85924.137
6741,1990-01-01,South America,"Groundnuts, excluding shelled",544953.494
6742,1990-01-01,South America,"Hazelnuts, in shell",180.8777777777778
6743,1990-01-01,South America,Hempseed,991.57
6744,1990-01-01,South America,Hop cones,322.71
6745,1990-01-01,South America,"Jute, raw or retted",2487.4
6746,1990-01-01,South America,Kiwi fruit,103880.0
6747,1990-01-01,South America,Lemons and limes,1765418.45
6748,1990-01-01,South America,"Lentils, dry",33131.455
6749,1990-01-01,South America,Lettuce and chicory,134109.577
6750,1990-01-01,South America,Linseed,230000.511
6751,1990-01-01,South America,Lupins,36251.8
6752,1990-01-01,South America,"Mangoes, guavas and mangosteens",980819.2039999999
6753,1990-01-01,South America,Margarine and shortening,535898.204
6754,1990-01-01,South America,Mato leaves,557087.4
6755,1990-01-01,South America,Millet,67843.8
6756,1990-01-01,South America,Molasses,8923800.2
6757,1990-01-01,South America,Natural honey,97816.496
6758,1990-01-01,South America,Oats,982007.856
6759,1990-01-01,South America,Oil of linseed,65944.575
6760,1990-01-01,South America,Oil of maize,132117.327
6761,1990-01-01,South America,Oil of palm kernel,142571.79499999998
6762,1990-01-01,South America,Oil of sesame seed,9960.214
6763,1990-01-01,South America,Oil palm fruit,3951277.677
6764,1990-01-01,South America,Okra,4300.0
6765,1990-01-01,South America,Olive oil,10600.9
6766,1990-01-01,South America,Olives,119103.7
6767,1990-01-01,South America,"Onions and shallots, dry (excluding dehydrated)",2665804.7
6768,1990-01-01,South America,"Onions and shallots, green",84966.0
6769,1990-01-01,South America,Oranges,22402713.6
6770,1990-01-01,South America,Palm kernels,274644.264
6771,1990-01-01,South America,Palm oil,694905.1
6772,1990-01-01,South America,Papayas,1323798.0960000001
6773,1990-01-01,South America,Peaches and nectarines,716819.441
6774,1990-01-01,South America,Pears,705168.2
6775,1990-01-01,South America,"Peas, dry",101094.896
6776,1990-01-01,South America,"Peas, green",158662.18399999998
6777,1990-01-01,South America,"Pepper (Piper spp.), raw",41744.884000000005
6778,1990-01-01,South America,"Peppermint, spearmint",7900.0
6779,1990-01-01,South America,Persimmons,52801.974
6780,1990-01-01,South America,"Pigeon peas, dry",5238.530000000001
6781,1990-01-01,South America,Pineapples,2139791.347
6782,1990-01-01,South America,Plantains and cooking bananas,5384785.0
6783,1990-01-01,South America,Plums and sloes,221810.55800000002
6784,1990-01-01,South America,Pomelos and grapefruits,388743.838
6785,1990-01-01,South America,Potatoes,11938476.7
6786,1990-01-01,South America,"Pumpkins, squash and gourds",780650.887
6787,1990-01-01,South America,"Pyrethrum, dried flowers",69.6
6788,1990-01-01,South America,Quinces,42511.933000000005
6789,1990-01-01,South America,Quinoa,38215.9
6790,1990-01-01,South America,"Ramie, raw or retted",5072.3
6791,1990-01-01,South America,Rape or colza seed,74776.4
6792,1990-01-01,South America,"Rapeseed or canola oil, crude",24730.416
6793,1990-01-01,South America,Raspberries,16080.189999999999
6794,1990-01-01,South America,Raw silk (not thrown),2104.9
6795,1990-01-01,South America,Rice,17154346.5
6796,1990-01-01,South America,Rye,62145.2
6797,1990-01-01,South America,Safflower seed,13328.9
6798,1990-01-01,South America,"Safflower-seed oil, crude",3954.5260000000003
6799,1990-01-01,South America,"Seed cotton, unginned",3158751.1
6800,1990-01-01,South America,Sesame seed,58101.23100000001
6801,1990-01-01,South America,"Sisal, raw",169897.2
6802,1990-01-01,South America,Sorghum,4112027.5
6803,1990-01-01,South America,Sour cherries,1423.723
6804,1990-01-01,South America,Soya bean oil,5451583.1899999995
6805,1990-01-01,South America,Soya beans,39919544.0
6806,1990-01-01,South America,Spinach,9876.712
6807,1990-01-01,South America,Strawberries,150800.437
6808,1990-01-01,South America,String beans,56759.26700000001
6809,1990-01-01,South America,Sugar beet,3145399.7
6810,1990-01-01,South America,Sugar cane,373219475.0
6811,1990-01-01,South America,Sunflower seed,5060533.2
6812,1990-01-01,South America,"Sunflower-seed oil, crude",1840592.031
6813,1990-01-01,South America,Sweet potatoes,1207096.926
6814,1990-01-01,South America,Tallow,514864.289
6815,1990-01-01,South America,"Tangerines, mandarins, clementines",1646466.8790000002
6816,1990-01-01,South America,Taro,7490.9
6817,1990-01-01,South America,Tea leaves,222618.2
6818,1990-01-01,South America,Tomatoes,5289064.814
6819,1990-01-01,South America,"True hemp, raw or retted",4000.0
6820,1990-01-01,South America,Tung nuts,74457.7
6821,1990-01-01,South America,Unmanufactured tobacco,706326.537
6822,1990-01-01,South America,"Walnuts, in shell",22435.998
6823,1990-01-01,South America,Watermelons,1226599.962
6824,1990-01-01,South America,Wheat,16612678.24
6825,1990-01-01,South America,"Whey, dry",161.0
6826,1990-01-01,South America,Wine,2261794.3
6827,1990-01-01,South America,Yams,393394.791
6828,1990-01-01,South America,Yautia,94241.769
6829,1990-01-01,South-eastern Asia,"Abaca, manila hemp, raw",66423.175
6830,1990-01-01,South-eastern Asia,"Agave fibres, raw, n.e.c.",3756.3239999999996
6831,1990-01-01,South-eastern Asia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1694.0529999999999
6832,1990-01-01,South-eastern Asia,Areca nuts,133870.98
6833,1990-01-01,South-eastern Asia,Asparagus,36373.0
6834,1990-01-01,South-eastern Asia,Avocados,158872.745
6835,1990-01-01,South-eastern Asia,Bananas,10695160.406
6836,1990-01-01,South-eastern Asia,Barley,10481.268
6837,1990-01-01,South-eastern Asia,"Beans, dry",1689246.9
6838,1990-01-01,South-eastern Asia,"Broad beans and horse beans, green",1822.1299999999999
6839,1990-01-01,South-eastern Asia,Cabbages,1934347.4
6840,1990-01-01,South-eastern Asia,Canary seed,2122.12
6841,1990-01-01,South-eastern Asia,Carrots and turnips,274767.57800000004
6842,1990-01-01,South-eastern Asia,"Cashew nuts, in shell",273459.208
6843,1990-01-01,South-eastern Asia,"Cassava, fresh",39028486.714999996
6844,1990-01-01,South-eastern Asia,Castor oil seeds,31752.333000000002
6845,1990-01-01,South-eastern Asia,Cauliflowers and broccoli,149563.957
6846,1990-01-01,South-eastern Asia,Cereals n.e.c.,40173.648
6847,1990-01-01,South-eastern Asia,"Chick peas, dry",86396.1
6848,1990-01-01,South-eastern Asia,Chicory roots,1676.7
6849,1990-01-01,South-eastern Asia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",155331.23
6850,1990-01-01,South-eastern Asia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",647449.756
6851,1990-01-01,South-eastern Asia,"Cinnamon and cinnamon-tree flowers, raw",38300.578
6852,1990-01-01,South-eastern Asia,"Cloves (whole stems), raw",69706.278
6853,1990-01-01,South-eastern Asia,Cocoa beans,449852.1
6854,1990-01-01,South-eastern Asia,Coconut oil,2214361.225
6855,1990-01-01,South-eastern Asia,"Coconuts, in shell",29726968.545999996
6856,1990-01-01,South-eastern Asia,"Coffee, green",936293.2339999999
6857,1990-01-01,South-eastern Asia,"Coir, raw",188600.0
6858,1990-01-01,South-eastern Asia,"Corn, all",18576574.005000003
6859,1990-01-01,South-eastern Asia,"Cotton lint, ginned",75680.8
6860,1990-01-01,South-eastern Asia,Cotton seed,151645.539
6861,1990-01-01,South-eastern Asia,Cottonseed oil,20636.476000000002
6862,1990-01-01,South-eastern Asia,"Cow peas, dry",50361.144
6863,1990-01-01,South-eastern Asia,Cucumbers and gherkins,635744.542
6864,1990-01-01,South-eastern Asia,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",514573.498
6865,1990-01-01,South-eastern Asia,"Fibre Crops, Fibre Equivalent",590714.2211111111
6866,1990-01-01,South-eastern Asia,"Ginger, raw",177281.18300000002
6867,1990-01-01,South-eastern Asia,Grapes,35934.808000000005
6868,1990-01-01,South-eastern Asia,Green garlic,301025.8
6869,1990-01-01,South-eastern Asia,Groundnut oil,150207.043
6870,1990-01-01,South-eastern Asia,"Groundnuts, excluding shelled",2171743.73
6871,1990-01-01,South-eastern Asia,"Jute, raw or retted",64408.0
6872,1990-01-01,South-eastern Asia,"Kapok fibre, raw",113875.8
6873,1990-01-01,South-eastern Asia,Kapok fruit,345089.0
6874,1990-01-01,South-eastern Asia,Kapokseed in shell,281491.645
6875,1990-01-01,South-eastern Asia,Lemons and limes,133989.062
6876,1990-01-01,South-eastern Asia,"Lentils, dry",984.5
6877,1990-01-01,South-eastern Asia,Lettuce and chicory,23680.2
6878,1990-01-01,South-eastern Asia,"Mangoes, guavas and mangosteens",2900845.79
6879,1990-01-01,South-eastern Asia,Margarine and shortening,217159.619
6880,1990-01-01,South-eastern Asia,Millet,141674.8
6881,1990-01-01,South-eastern Asia,Molasses,4472581.808999999
6882,1990-01-01,South-eastern Asia,Mushrooms and truffles,38046.158
6883,1990-01-01,South-eastern Asia,Mustard seed,9290.0
6884,1990-01-01,South-eastern Asia,Natural honey,5964.152
6885,1990-01-01,South-eastern Asia,"Nutmeg, mace, cardamoms, raw",22148.777
6886,1990-01-01,South-eastern Asia,Oil of maize,11721.842
6887,1990-01-01,South-eastern Asia,Oil of palm kernel,1481075.347
6888,1990-01-01,South-eastern Asia,Oil of sesame seed,85538.572
6889,1990-01-01,South-eastern Asia,Oil palm fruit,64101227.8
6890,1990-01-01,South-eastern Asia,Okra,32402.5
6891,1990-01-01,South-eastern Asia,"Onions and shallots, dry (excluding dehydrated)",1365464.7
6892,1990-01-01,South-eastern Asia,"Onions and shallots, green",3527.209
6893,1990-01-01,South-eastern Asia,Oranges,1209868.132
6894,1990-01-01,South-eastern Asia,Palm kernels,3346164.5
6895,1990-01-01,South-eastern Asia,Palm oil,12388593.1
6896,1990-01-01,South-eastern Asia,Papayas,780292.235
6897,1990-01-01,South-eastern Asia,"Peas, dry",20982.7
6898,1990-01-01,South-eastern Asia,"Peas, green",32539.738
6899,1990-01-01,South-eastern Asia,"Pepper (Piper spp.), raw",113817.251
6900,1990-01-01,South-eastern Asia,"Pigeon peas, dry",136508.81
6901,1990-01-01,South-eastern Asia,Pineapples,4640304.96
6902,1990-01-01,South-eastern Asia,Plantains and cooking bananas,327993.6
6903,1990-01-01,South-eastern Asia,Pomelos and grapefruits,224398.794
6904,1990-01-01,South-eastern Asia,Potatoes,1546625.5
6905,1990-01-01,South-eastern Asia,"Pumpkins, squash and gourds",480404.892
6906,1990-01-01,South-eastern Asia,"Ramie, raw or retted",2166.716
6907,1990-01-01,South-eastern Asia,"Rapeseed or canola oil, crude",386.96
6908,1990-01-01,South-eastern Asia,Raw silk (not thrown),2389.4
6909,1990-01-01,South-eastern Asia,Rice,127422168.2
6910,1990-01-01,South-eastern Asia,"Seed cotton, unginned",214953.381
6911,1990-01-01,South-eastern Asia,Sesame seed,309756.5
6912,1990-01-01,South-eastern Asia,"Sisal, raw",497.48
6913,1990-01-01,South-eastern Asia,Sorghum,255163.667
6914,1990-01-01,South-eastern Asia,Soya bean oil,554078.977
6915,1990-01-01,South-eastern Asia,Soya beans,2170724.575
6916,1990-01-01,South-eastern Asia,Spinach,97371.624
6917,1990-01-01,South-eastern Asia,Strawberries,1923.6
6918,1990-01-01,South-eastern Asia,String beans,23908.9
6919,1990-01-01,South-eastern Asia,Sugar cane,112154498.75
6920,1990-01-01,South-eastern Asia,Sunflower seed,109676.1
6921,1990-01-01,South-eastern Asia,"Sunflower-seed oil, crude",42373.596999999994
