,Area,Year,Item,Element Code,Unit,value
56696,Asia,1968-01-01,Oil palm fruit,5312,ha,190350.0
56697,Asia,1968-01-01,Oil palm fruit,5419,hg/ha,141135.0
56698,Asia,1968-01-01,Oil palm fruit,5510,tonnes,2686500.0
57128,Asia,1969-01-01,Oil palm fruit,5312,ha,216950.0
57129,Asia,1969-01-01,Oil palm fruit,5419,hg/ha,150749.0
57130,Asia,1969-01-01,Oil palm fruit,5510,tonnes,3270500.0
57560,Asia,1970-01-01,Oil palm fruit,5312,ha,251950.0
57561,Asia,1970-01-01,Oil palm fruit,5419,hg/ha,150990.0
57562,Asia,1970-01-01,Oil palm fruit,5510,tonnes,3804200.0
57992,Asia,1971-01-01,Oil palm fruit,5312,ha,281350.0
57993,Asia,1971-01-01,Oil palm fruit,5419,hg/ha,170645.0
57994,Asia,1971-01-01,Oil palm fruit,5510,tonnes,4801100.0
58424,Asia,1972-01-01,Oil palm fruit,5312,ha,338750.0
58425,Asia,1972-01-01,Oil palm fruit,5419,hg/ha,162081.0
58426,Asia,1972-01-01,Oil palm fruit,5510,tonnes,5490500.0
58856,Asia,1973-01-01,Oil palm fruit,5312,ha,384000.0
58857,Asia,1973-01-01,Oil palm fruit,5419,hg/ha,159206.0
58858,Asia,1973-01-01,Oil palm fruit,5510,tonnes,6113500.0
59288,Asia,1974-01-01,Oil palm fruit,5312,ha,445500.0
59289,Asia,1974-01-01,Oil palm fruit,5419,hg/ha,168047.0
59290,Asia,1974-01-01,Oil palm fruit,5510,tonnes,7486500.0
59720,Asia,1975-01-01,Oil palm fruit,5312,ha,538166.0
59721,Asia,1975-01-01,Oil palm fruit,5419,hg/ha,167898.0
59722,Asia,1975-01-01,Oil palm fruit,5510,tonnes,9035700.0
60155,Asia,1976-01-01,Oil palm fruit,5312,ha,593449.0
60156,Asia,1976-01-01,Oil palm fruit,5419,hg/ha,157912.0
60157,Asia,1976-01-01,Oil palm fruit,5510,tonnes,9371300.0
60590,Asia,1977-01-01,Oil palm fruit,5312,ha,671246.0
60591,Asia,1977-01-01,Oil palm fruit,5419,hg/ha,155947.0
60592,Asia,1977-01-01,Oil palm fruit,5510,tonnes,10467900.0
61025,Asia,1978-01-01,Oil palm fruit,5312,ha,794203.0
61026,Asia,1978-01-01,Oil palm fruit,5419,hg/ha,163690.0
61027,Asia,1978-01-01,Oil palm fruit,5510,tonnes,13000300.0
61460,Asia,1979-01-01,Oil palm fruit,5312,ha,883915.0
61461,Asia,1979-01-01,Oil palm fruit,5419,hg/ha,165585.0
61462,Asia,1979-01-01,Oil palm fruit,5510,tonnes,14636300.0
61895,Asia,1980-01-01,Oil palm fruit,5312,ha,998724.0
61896,Asia,1980-01-01,Oil palm fruit,5419,hg/ha,168527.0
61897,Asia,1980-01-01,Oil palm fruit,5510,tonnes,16831150.0
62330,Asia,1981-01-01,Oil palm fruit,5312,ha,1099747.0
62331,Asia,1981-01-01,Oil palm fruit,5419,hg/ha,171761.0
62332,Asia,1981-01-01,Oil palm fruit,5510,tonnes,18889400.0
62765,Asia,1982-01-01,Oil palm fruit,5312,ha,1168071.0
62766,Asia,1982-01-01,Oil palm fruit,5419,hg/ha,197753.0
62767,Asia,1982-01-01,Oil palm fruit,5510,tonnes,23099000.0
63200,Asia,1983-01-01,Oil palm fruit,5312,ha,1313151.0
63201,Asia,1983-01-01,Oil palm fruit,5419,hg/ha,159481.0
63202,Asia,1983-01-01,Oil palm fruit,5510,tonnes,20942300.0
63635,Asia,1984-01-01,Oil palm fruit,5312,ha,1431031.0
63636,Asia,1984-01-01,Oil palm fruit,5419,hg/ha,187597.0
63637,Asia,1984-01-01,Oil palm fruit,5510,tonnes,26845700.0
64072,Asia,1985-01-01,Oil palm fruit,5312,ha,1675688.0
64073,Asia,1985-01-01,Oil palm fruit,5419,hg/ha,175478.0
64074,Asia,1985-01-01,Oil palm fruit,5510,tonnes,29404630.0
64512,Asia,1986-01-01,Oil palm fruit,5312,ha,1864660.0
64513,Asia,1986-01-01,Oil palm fruit,5419,hg/ha,173628.0
64514,Asia,1986-01-01,Oil palm fruit,5510,tonnes,32375716.0
64952,Asia,1987-01-01,Oil palm fruit,5312,ha,1929405.0
64953,Asia,1987-01-01,Oil palm fruit,5419,hg/ha,172055.0
64954,Asia,1987-01-01,Oil palm fruit,5510,tonnes,33196462.0
65392,Asia,1988-01-01,Oil palm fruit,5312,ha,2212179.0
65393,Asia,1988-01-01,Oil palm fruit,5419,hg/ha,170709.0
65394,Asia,1988-01-01,Oil palm fruit,5510,tonnes,37763951.0
65831,Asia,1989-01-01,Oil palm fruit,5312,ha,2411976.0
65832,Asia,1989-01-01,Oil palm fruit,5419,hg/ha,176996.0
65833,Asia,1989-01-01,Oil palm fruit,5510,tonnes,42691020.0
66275,Asia,1990-01-01,Oil palm fruit,5312,ha,2571087.0
66276,Asia,1990-01-01,Oil palm fruit,5419,hg/ha,171268.0
66277,Asia,1990-01-01,Oil palm fruit,5510,tonnes,44034564.0
66737,Asia,1991-01-01,Oil palm fruit,5312,ha,3037467.0
66738,Asia,1991-01-01,Oil palm fruit,5419,hg/ha,151022.0
66739,Asia,1991-01-01,Oil palm fruit,5510,tonnes,45872496.0
67213,Asia,1992-01-01,Oil palm fruit,5312,ha,3246780.0
67214,Asia,1992-01-01,Oil palm fruit,5419,hg/ha,149964.0
67215,Asia,1992-01-01,Oil palm fruit,5510,tonnes,48690024.0
67692,Asia,1993-01-01,Oil palm fruit,5312,ha,3429516.0
67693,Asia,1993-01-01,Oil palm fruit,5419,hg/ha,173768.0
67694,Asia,1993-01-01,Oil palm fruit,5510,tonnes,59593845.0
68169,Asia,1994-01-01,Oil palm fruit,5312,ha,3664324.0
68170,Asia,1994-01-01,Oil palm fruit,5419,hg/ha,168425.0
68171,Asia,1994-01-01,Oil palm fruit,5510,tonnes,61716516.0
68645,Asia,1995-01-01,Oil palm fruit,5312,ha,3951700.0
68646,Asia,1995-01-01,Oil palm fruit,5419,hg/ha,171580.0
68647,Asia,1995-01-01,Oil palm fruit,5510,tonnes,67803098.0
69121,Asia,1996-01-01,Oil palm fruit,5312,ha,4356769.0
69122,Asia,1996-01-01,Oil palm fruit,5419,hg/ha,165456.0
69123,Asia,1996-01-01,Oil palm fruit,5510,tonnes,72085334.0
69597,Asia,1997-01-01,Oil palm fruit,5312,ha,4762328.0
69598,Asia,1997-01-01,Oil palm fruit,5419,hg/ha,164076.0
69599,Asia,1997-01-01,Oil palm fruit,5510,tonnes,78138508.0
70073,Asia,1998-01-01,Oil palm fruit,5312,ha,5148957.0
70074,Asia,1998-01-01,Oil palm fruit,5419,hg/ha,149236.0
70075,Asia,1998-01-01,Oil palm fruit,5510,tonnes,76840863.0
70549,Asia,1999-01-01,Oil palm fruit,5312,ha,5446911.0
70550,Asia,1999-01-01,Oil palm fruit,5419,hg/ha,169228.0
70551,Asia,1999-01-01,Oil palm fruit,5510,tonnes,92177030.0
71026,Asia,2000-01-01,Oil palm fruit,5312,ha,5695042.0
71027,Asia,2000-01-01,Oil palm fruit,5419,hg/ha,170970.0
71028,Asia,2000-01-01,Oil palm fruit,5510,tonnes,97367923.0
71503,Asia,2001-01-01,Oil palm fruit,5312,ha,6018216.0
71504,Asia,2001-01-01,Oil palm fruit,5419,hg/ha,174627.0
71505,Asia,2001-01-01,Oil palm fruit,5510,tonnes,105094562.0
71980,Asia,2002-01-01,Oil palm fruit,5312,ha,6803627.0
71981,Asia,2002-01-01,Oil palm fruit,5419,hg/ha,163891.0
71982,Asia,2002-01-01,Oil palm fruit,5510,tonnes,111505351.0
72457,Asia,2003-01-01,Oil palm fruit,5312,ha,7211155.0
72458,Asia,2003-01-01,Oil palm fruit,5419,hg/ha,173984.0
72459,Asia,2003-01-01,Oil palm fruit,5510,tonnes,125462686.0
72934,Asia,2004-01-01,Oil palm fruit,5312,ha,7587166.0
72935,Asia,2004-01-01,Oil palm fruit,5419,hg/ha,180145.0
72936,Asia,2004-01-01,Oil palm fruit,5510,tonnes,136679171.0
73411,Asia,2005-01-01,Oil palm fruit,5312,ha,8151594.0
73412,Asia,2005-01-01,Oil palm fruit,5419,hg/ha,190138.0
73413,Asia,2005-01-01,Oil palm fruit,5510,tonnes,154992481.0
73888,Asia,2006-01-01,Oil palm fruit,5312,ha,8745167.0
73889,Asia,2006-01-01,Oil palm fruit,5419,hg/ha,191590.0
73890,Asia,2006-01-01,Oil palm fruit,5510,tonnes,167548471.0
74365,Asia,2007-01-01,Oil palm fruit,5312,ha,9389576.0
74366,Asia,2007-01-01,Oil palm fruit,5419,hg/ha,175347.0
74367,Asia,2007-01-01,Oil palm fruit,5510,tonnes,164643285.0
74842,Asia,2008-01-01,Oil palm fruit,5312,ha,10029925.0
74843,Asia,2008-01-01,Oil palm fruit,5419,hg/ha,182767.0
74844,Asia,2008-01-01,Oil palm fruit,5510,tonnes,183314345.0
75319,Asia,2009-01-01,Oil palm fruit,5312,ha,10676511.0
75320,Asia,2009-01-01,Oil palm fruit,5419,hg/ha,173478.0
75321,Asia,2009-01-01,Oil palm fruit,5510,tonnes,185214317.0
75797,Asia,2010-01-01,Oil palm fruit,5312,ha,13886769.0
75798,Asia,2010-01-01,Oil palm fruit,5419,hg/ha,171197.0
75799,Asia,2010-01-01,Oil palm fruit,5510,tonnes,237737201.31
76275,Asia,2011-01-01,Oil palm fruit,5312,ha,14674824.0
76276,Asia,2011-01-01,Oil palm fruit,5419,hg/ha,178780.0
76277,Asia,2011-01-01,Oil palm fruit,5510,tonnes,262356261.29
76753,Asia,2012-01-01,Oil palm fruit,5312,ha,15357855.0
76754,Asia,2012-01-01,Oil palm fruit,5419,hg/ha,177791.0
76755,Asia,2012-01-01,Oil palm fruit,5510,tonnes,273048123.96
77231,Asia,2013-01-01,Oil palm fruit,5312,ha,16416539.0
77232,Asia,2013-01-01,Oil palm fruit,5419,hg/ha,175874.0
77233,Asia,2013-01-01,Oil palm fruit,5510,tonnes,288723972.96
77709,Asia,2014-01-01,Oil palm fruit,5312,ha,15917887.0
77710,Asia,2014-01-01,Oil palm fruit,5419,hg/ha,181162.0
77711,Asia,2014-01-01,Oil palm fruit,5510,tonnes,288372361.73
78187,Asia,2015-01-01,Oil palm fruit,5312,ha,16389068.0
78188,Asia,2015-01-01,Oil palm fruit,5419,hg/ha,179424.0
78189,Asia,2015-01-01,Oil palm fruit,5510,tonnes,294058932.38
78665,Asia,2016-01-01,Oil palm fruit,5312,ha,16966295.0
78666,Asia,2016-01-01,Oil palm fruit,5419,hg/ha,172186.0
78667,Asia,2016-01-01,Oil palm fruit,5510,tonnes,292135978.6
79143,Asia,2017-01-01,Oil palm fruit,5312,ha,20094075.0
79144,Asia,2017-01-01,Oil palm fruit,5419,hg/ha,179833.0
79145,Asia,2017-01-01,Oil palm fruit,5510,tonnes,361357070.86
79621,Asia,2018-01-01,Oil palm fruit,5312,ha,20519368.0
79622,Asia,2018-01-01,Oil palm fruit,5419,hg/ha,176899.0
79623,Asia,2018-01-01,Oil palm fruit,5510,tonnes,362984927.3
80099,Asia,2019-01-01,Oil palm fruit,5312,ha,20733610.0
80100,Asia,2019-01-01,Oil palm fruit,5419,hg/ha,176251.0
80101,Asia,2019-01-01,Oil palm fruit,5510,tonnes,365432251.12
80577,Asia,2020-01-01,Oil palm fruit,5312,ha,20919386.0
80578,Asia,2020-01-01,Oil palm fruit,5419,hg/ha,174156.0
80579,Asia,2020-01-01,Oil palm fruit,5510,tonnes,364324106.14
81038,Asia,2021-01-01,Oil palm fruit,5312,ha,21205983.0
81039,Asia,2021-01-01,Oil palm fruit,5419,hg/ha,172576.0
81040,Asia,2021-01-01,Oil palm fruit,5510,tonnes,365964502.13
104795,Caribbean,1989-01-01,Oil palm fruit,5312,ha,1000.0
104796,Caribbean,1989-01-01,Oil palm fruit,5419,hg/ha,150000.0
104797,Caribbean,1989-01-01,Oil palm fruit,5510,tonnes,15000.0
105040,Caribbean,1990-01-01,Oil palm fruit,5312,ha,3000.0
105041,Caribbean,1990-01-01,Oil palm fruit,5419,hg/ha,166667.0
105042,Caribbean,1990-01-01,Oil palm fruit,5510,tonnes,50000.0
105301,Caribbean,1991-01-01,Oil palm fruit,5312,ha,5000.0
105302,Caribbean,1991-01-01,Oil palm fruit,5419,hg/ha,140000.0
105303,Caribbean,1991-01-01,Oil palm fruit,5510,tonnes,70000.0
105564,Caribbean,1992-01-01,Oil palm fruit,5312,ha,6000.0
105565,Caribbean,1992-01-01,Oil palm fruit,5419,hg/ha,150000.0
105566,Caribbean,1992-01-01,Oil palm fruit,5510,tonnes,90000.0
105827,Caribbean,1993-01-01,Oil palm fruit,5312,ha,8000.0
105828,Caribbean,1993-01-01,Oil palm fruit,5419,hg/ha,143750.0
105829,Caribbean,1993-01-01,Oil palm fruit,5510,tonnes,115000.0
106090,Caribbean,1994-01-01,Oil palm fruit,5312,ha,9000.0
106091,Caribbean,1994-01-01,Oil palm fruit,5419,hg/ha,142222.0
106092,Caribbean,1994-01-01,Oil palm fruit,5510,tonnes,128000.0
106354,Caribbean,1995-01-01,Oil palm fruit,5312,ha,9000.0
106355,Caribbean,1995-01-01,Oil palm fruit,5419,hg/ha,151111.0
106356,Caribbean,1995-01-01,Oil palm fruit,5510,tonnes,136000.0
106621,Caribbean,1996-01-01,Oil palm fruit,5312,ha,9000.0
106622,Caribbean,1996-01-01,Oil palm fruit,5419,hg/ha,146758.0
106623,Caribbean,1996-01-01,Oil palm fruit,5510,tonnes,132082.34
106888,Caribbean,1997-01-01,Oil palm fruit,5312,ha,8935.0
106889,Caribbean,1997-01-01,Oil palm fruit,5419,hg/ha,145611.0
106890,Caribbean,1997-01-01,Oil palm fruit,5510,tonnes,130104.72
107155,Caribbean,1998-01-01,Oil palm fruit,5312,ha,11747.0
107156,Caribbean,1998-01-01,Oil palm fruit,5419,hg/ha,145934.0
107157,Caribbean,1998-01-01,Oil palm fruit,5510,tonnes,171421.89
107425,Caribbean,1999-01-01,Oil palm fruit,5312,ha,12553.0
107426,Caribbean,1999-01-01,Oil palm fruit,5419,hg/ha,145576.0
107427,Caribbean,1999-01-01,Oil palm fruit,5510,tonnes,182735.23
107696,Caribbean,2000-01-01,Oil palm fruit,5312,ha,13527.0
107697,Caribbean,2000-01-01,Oil palm fruit,5419,hg/ha,145219.0
107698,Caribbean,2000-01-01,Oil palm fruit,5510,tonnes,196443.61
107967,Caribbean,2001-01-01,Oil palm fruit,5312,ha,14507.0
107968,Caribbean,2001-01-01,Oil palm fruit,5419,hg/ha,144862.0
107969,Caribbean,2001-01-01,Oil palm fruit,5510,tonnes,210151.99
108238,Caribbean,2002-01-01,Oil palm fruit,5312,ha,15492.0
108239,Caribbean,2002-01-01,Oil palm fruit,5419,hg/ha,144505.0
108240,Caribbean,2002-01-01,Oil palm fruit,5510,tonnes,223860.38
108509,Caribbean,2003-01-01,Oil palm fruit,5312,ha,16481.0
108510,Caribbean,2003-01-01,Oil palm fruit,5419,hg/ha,144148.0
108511,Caribbean,2003-01-01,Oil palm fruit,5510,tonnes,237568.76
108780,Caribbean,2004-01-01,Oil palm fruit,5312,ha,17475.0
108781,Caribbean,2004-01-01,Oil palm fruit,5419,hg/ha,143789.0
108782,Caribbean,2004-01-01,Oil palm fruit,5510,tonnes,251277.14
109051,Caribbean,2005-01-01,Oil palm fruit,5312,ha,18475.0
109052,Caribbean,2005-01-01,Oil palm fruit,5419,hg/ha,143427.0
109053,Caribbean,2005-01-01,Oil palm fruit,5510,tonnes,264985.52
109322,Caribbean,2006-01-01,Oil palm fruit,5312,ha,19480.0
109323,Caribbean,2006-01-01,Oil palm fruit,5419,hg/ha,143065.0
109324,Caribbean,2006-01-01,Oil palm fruit,5510,tonnes,278693.91
109587,Caribbean,2007-01-01,Oil palm fruit,5312,ha,20490.0
109588,Caribbean,2007-01-01,Oil palm fruit,5419,hg/ha,142702.0
109589,Caribbean,2007-01-01,Oil palm fruit,5510,tonnes,292402.29
109850,Caribbean,2008-01-01,Oil palm fruit,5312,ha,21506.0
109851,Caribbean,2008-01-01,Oil palm fruit,5419,hg/ha,142340.0
109852,Caribbean,2008-01-01,Oil palm fruit,5510,tonnes,306110.67
110113,Caribbean,2009-01-01,Oil palm fruit,5312,ha,22526.0
110114,Caribbean,2009-01-01,Oil palm fruit,5419,hg/ha,141978.0
110115,Caribbean,2009-01-01,Oil palm fruit,5510,tonnes,319819.05
110376,Caribbean,2010-01-01,Oil palm fruit,5312,ha,16857.0
110377,Caribbean,2010-01-01,Oil palm fruit,5419,hg/ha,140001.0
110378,Caribbean,2010-01-01,Oil palm fruit,5510,tonnes,236000.0
110639,Caribbean,2011-01-01,Oil palm fruit,5312,ha,18464.0
110640,Caribbean,2011-01-01,Oil palm fruit,5419,hg/ha,140002.0
110641,Caribbean,2011-01-01,Oil palm fruit,5510,tonnes,258500.0
110902,Caribbean,2012-01-01,Oil palm fruit,5312,ha,18714.0
110903,Caribbean,2012-01-01,Oil palm fruit,5419,hg/ha,140002.0
110904,Caribbean,2012-01-01,Oil palm fruit,5510,tonnes,262000.0
111165,Caribbean,2013-01-01,Oil palm fruit,5312,ha,18714.0
111166,Caribbean,2013-01-01,Oil palm fruit,5419,hg/ha,140002.0
111167,Caribbean,2013-01-01,Oil palm fruit,5510,tonnes,262000.0
111428,Caribbean,2014-01-01,Oil palm fruit,5312,ha,18717.0
111429,Caribbean,2014-01-01,Oil palm fruit,5419,hg/ha,140515.0
111430,Caribbean,2014-01-01,Oil palm fruit,5510,tonnes,263000.0
111691,Caribbean,2015-01-01,Oil palm fruit,5312,ha,19066.0
111692,Caribbean,2015-01-01,Oil palm fruit,5419,hg/ha,140563.0
111693,Caribbean,2015-01-01,Oil palm fruit,5510,tonnes,268000.0
111954,Caribbean,2016-01-01,Oil palm fruit,5312,ha,18000.0
111955,Caribbean,2016-01-01,Oil palm fruit,5419,hg/ha,140306.0
111956,Caribbean,2016-01-01,Oil palm fruit,5510,tonnes,252550.63
112217,Caribbean,2017-01-01,Oil palm fruit,5312,ha,18000.0
112218,Caribbean,2017-01-01,Oil palm fruit,5419,hg/ha,139629.0
112219,Caribbean,2017-01-01,Oil palm fruit,5510,tonnes,251332.12
112484,Caribbean,2018-01-01,Oil palm fruit,5312,ha,19000.0
112485,Caribbean,2018-01-01,Oil palm fruit,5419,hg/ha,139444.0
112486,Caribbean,2018-01-01,Oil palm fruit,5510,tonnes,264944.22
112754,Caribbean,2019-01-01,Oil palm fruit,5312,ha,20000.0
112755,Caribbean,2019-01-01,Oil palm fruit,5419,hg/ha,139182.0
112756,Caribbean,2019-01-01,Oil palm fruit,5510,tonnes,278364.73
113024,Caribbean,2020-01-01,Oil palm fruit,5312,ha,21000.0
113025,Caribbean,2020-01-01,Oil palm fruit,5419,hg/ha,138925.0
113026,Caribbean,2020-01-01,Oil palm fruit,5510,tonnes,291743.5
113281,Caribbean,2021-01-01,Oil palm fruit,5312,ha,22000.0
113282,Caribbean,2021-01-01,Oil palm fruit,5419,hg/ha,138687.0
113283,Caribbean,2021-01-01,Oil palm fruit,5510,tonnes,305110.4
113548,Central America,1961-01-01,Oil palm fruit,5312,ha,22910.0
113549,Central America,1961-01-01,Oil palm fruit,5419,hg/ha,126854.0
113550,Central America,1961-01-01,Oil palm fruit,5510,tonnes,290623.0
113838,Central America,1962-01-01,Oil palm fruit,5312,ha,26112.0
113839,Central America,1962-01-01,Oil palm fruit,5419,hg/ha,128492.0
113840,Central America,1962-01-01,Oil palm fruit,5510,tonnes,335518.0
114128,Central America,1963-01-01,Oil palm fruit,5312,ha,24952.0
114129,Central America,1963-01-01,Oil palm fruit,5419,hg/ha,119550.0
114130,Central America,1963-01-01,Oil palm fruit,5510,tonnes,298301.0
114418,Central America,1964-01-01,Oil palm fruit,5312,ha,26120.0
114419,Central America,1964-01-01,Oil palm fruit,5419,hg/ha,122735.0
114420,Central America,1964-01-01,Oil palm fruit,5510,tonnes,320584.0
114708,Central America,1965-01-01,Oil palm fruit,5312,ha,26080.0
114709,Central America,1965-01-01,Oil palm fruit,5419,hg/ha,125194.0
114710,Central America,1965-01-01,Oil palm fruit,5510,tonnes,326506.0
114999,Central America,1966-01-01,Oil palm fruit,5312,ha,26265.0
115000,Central America,1966-01-01,Oil palm fruit,5419,hg/ha,125299.0
115001,Central America,1966-01-01,Oil palm fruit,5510,tonnes,329099.0
115290,Central America,1967-01-01,Oil palm fruit,5312,ha,24320.0
115291,Central America,1967-01-01,Oil palm fruit,5419,hg/ha,125696.0
115292,Central America,1967-01-01,Oil palm fruit,5510,tonnes,305693.0
115581,Central America,1968-01-01,Oil palm fruit,5312,ha,27719.0
115582,Central America,1968-01-01,Oil palm fruit,5419,hg/ha,123046.0
115583,Central America,1968-01-01,Oil palm fruit,5510,tonnes,341072.0
115872,Central America,1969-01-01,Oil palm fruit,5312,ha,25622.0
115873,Central America,1969-01-01,Oil palm fruit,5419,hg/ha,112118.0
115874,Central America,1969-01-01,Oil palm fruit,5510,tonnes,287269.0
116163,Central America,1970-01-01,Oil palm fruit,5312,ha,21986.0
116164,Central America,1970-01-01,Oil palm fruit,5419,hg/ha,113626.0
116165,Central America,1970-01-01,Oil palm fruit,5510,tonnes,249819.0
116454,Central America,1971-01-01,Oil palm fruit,5312,ha,20283.0
116455,Central America,1971-01-01,Oil palm fruit,5419,hg/ha,128471.0
116456,Central America,1971-01-01,Oil palm fruit,5510,tonnes,260578.0
116751,Central America,1972-01-01,Oil palm fruit,5312,ha,22706.0
116752,Central America,1972-01-01,Oil palm fruit,5419,hg/ha,99942.0
116753,Central America,1972-01-01,Oil palm fruit,5510,tonnes,226929.0
117049,Central America,1973-01-01,Oil palm fruit,5312,ha,28107.0
117050,Central America,1973-01-01,Oil palm fruit,5419,hg/ha,106379.0
117051,Central America,1973-01-01,Oil palm fruit,5510,tonnes,299000.0
117347,Central America,1974-01-01,Oil palm fruit,5312,ha,29017.0
117348,Central America,1974-01-01,Oil palm fruit,5419,hg/ha,106337.0
117349,Central America,1974-01-01,Oil palm fruit,5510,tonnes,308557.0
117645,Central America,1975-01-01,Oil palm fruit,5312,ha,24708.0
117646,Central America,1975-01-01,Oil palm fruit,5419,hg/ha,111706.0
117647,Central America,1975-01-01,Oil palm fruit,5510,tonnes,276002.0
117943,Central America,1976-01-01,Oil palm fruit,5312,ha,29486.0
117944,Central America,1976-01-01,Oil palm fruit,5419,hg/ha,109766.0
117945,Central America,1976-01-01,Oil palm fruit,5510,tonnes,323656.0
118241,Central America,1977-01-01,Oil palm fruit,5312,ha,28998.0
118242,Central America,1977-01-01,Oil palm fruit,5419,hg/ha,108835.0
118243,Central America,1977-01-01,Oil palm fruit,5510,tonnes,315600.0
118539,Central America,1978-01-01,Oil palm fruit,5312,ha,31266.0
118540,Central America,1978-01-01,Oil palm fruit,5419,hg/ha,98108.0
118541,Central America,1978-01-01,Oil palm fruit,5510,tonnes,306745.0
118837,Central America,1979-01-01,Oil palm fruit,5312,ha,35477.0
118838,Central America,1979-01-01,Oil palm fruit,5419,hg/ha,87091.0
118839,Central America,1979-01-01,Oil palm fruit,5510,tonnes,308971.0
119150,Central America,1980-01-01,Oil palm fruit,5312,ha,35447.0
119151,Central America,1980-01-01,Oil palm fruit,5419,hg/ha,90111.0
119152,Central America,1980-01-01,Oil palm fruit,5510,tonnes,319418.0
119475,Central America,1981-01-01,Oil palm fruit,5312,ha,36834.0
119476,Central America,1981-01-01,Oil palm fruit,5419,hg/ha,92356.0
119477,Central America,1981-01-01,Oil palm fruit,5510,tonnes,340185.0
119806,Central America,1982-01-01,Oil palm fruit,5312,ha,36786.0
119807,Central America,1982-01-01,Oil palm fruit,5419,hg/ha,112271.0
119808,Central America,1982-01-01,Oil palm fruit,5510,tonnes,413000.0
120140,Central America,1983-01-01,Oil palm fruit,5312,ha,41018.0
120141,Central America,1983-01-01,Oil palm fruit,5419,hg/ha,112126.0
120142,Central America,1983-01-01,Oil palm fruit,5510,tonnes,459920.0
120468,Central America,1984-01-01,Oil palm fruit,5312,ha,40154.0
120469,Central America,1984-01-01,Oil palm fruit,5419,hg/ha,134002.0
120470,Central America,1984-01-01,Oil palm fruit,5510,tonnes,538070.0
120805,Central America,1985-01-01,Oil palm fruit,5312,ha,41913.0
120806,Central America,1985-01-01,Oil palm fruit,5419,hg/ha,131512.0
120807,Central America,1985-01-01,Oil palm fruit,5510,tonnes,551207.0
121147,Central America,1986-01-01,Oil palm fruit,5312,ha,45272.0
121148,Central America,1986-01-01,Oil palm fruit,5419,hg/ha,141337.0
121149,Central America,1986-01-01,Oil palm fruit,5510,tonnes,639862.0
121495,Central America,1987-01-01,Oil palm fruit,5312,ha,44735.0
121496,Central America,1987-01-01,Oil palm fruit,5419,hg/ha,142453.0
121497,Central America,1987-01-01,Oil palm fruit,5510,tonnes,637262.0
121843,Central America,1988-01-01,Oil palm fruit,5312,ha,47555.0
121844,Central America,1988-01-01,Oil palm fruit,5419,hg/ha,146801.0
121845,Central America,1988-01-01,Oil palm fruit,5510,tonnes,698112.0
122191,Central America,1989-01-01,Oil palm fruit,5312,ha,50388.0
122192,Central America,1989-01-01,Oil palm fruit,5419,hg/ha,133045.0
122193,Central America,1989-01-01,Oil palm fruit,5510,tonnes,670385.0
122542,Central America,1990-01-01,Oil palm fruit,5312,ha,57197.0
122543,Central America,1990-01-01,Oil palm fruit,5419,hg/ha,136405.0
122544,Central America,1990-01-01,Oil palm fruit,5510,tonnes,780198.0
122913,Central America,1991-01-01,Oil palm fruit,5312,ha,61575.0
122914,Central America,1991-01-01,Oil palm fruit,5419,hg/ha,131560.0
122915,Central America,1991-01-01,Oil palm fruit,5510,tonnes,810082.0
123290,Central America,1992-01-01,Oil palm fruit,5312,ha,65383.0
123291,Central America,1992-01-01,Oil palm fruit,5419,hg/ha,137917.0
123292,Central America,1992-01-01,Oil palm fruit,5510,tonnes,901740.0
